text,size,group,year1,type_of_violence,conflict_name,dyad_name,source_original,where_coordinates,date_start,date_end
R 2/2/1997 At least 30 killed in Sri Lanka weekend clashes,13,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mavadivembu locality,35462,35462
R 3/6/1997 Tamil Tigers hit air force base in east Sri Lanka,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Trincomalee,35494,35494
R 3/8/1997 Sri Lanka rebels say 84 fighters killed in attack,149,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vavunativu division,35495,35495
R 4/10/1997 Eight Sri Lankan troops missing after rebel raid      R 4/12/1997 Red Cross hands over bodies of Sri Lanka servicemen.,9,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,water off Mannar island,35530,35530
R 5/22/1997 Tamil Tiger rebels bombard Sri Lankan troops.,0,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Manal Aru stream,35565,35571
R 5/15/1997 Rebels say civilians killed in Sri Lanka offensive,12,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military source,Puvarasankulam Forest,35565,35565
R 5/18/1997 Rebel casualties mount in Sri Lanka army thrust,42,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Omantai town,35565,35568
R 5/22/1997 Tamil Tiger rebels bombard Sri Lankan troops.,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Manal Aru stream,35572,35572
R 5/28/1997 Sri Lanka navy hits rebel reinforcements at sea.,0,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kokkilai town,35578,35578
R 5/30/1997 Sri Lanka rebels shell army positions.,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vanni region,35580,35581
R 6/6/1997 Sri Lankan forces capture more ground from rebels.       R 6/7/1997 Sri Lanka says 95 Tamil rebels killed in battle.,41,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puliyankulam town,35587,35587
R 6/11/1997Sri Lankan army death toll from rebel raid mounts,73,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Nochchimoddai locality,35591,35591
R 6/11/1997Sri Lankan army death toll from rebel raid mounts,74,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Tandikkulam locality,35591,35591
"R, 1997-06-17",0,520,1997,3,LTTE - Civilians,LTTE - Civilians,"LTTE, police officials",Vavuniya town,35597,35597
R 6/20/1997 Rebel landmine kills soldier in Sri Lanka's north,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Urelu town,35600,35600
R 8/3/1997 Sri Lankan battle toll surpasses 250-military,267,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Omantai town,35643,35643
R 8/8/1997 Fighting in Sri Lanka kills 33,25,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puliyankulam town,35649,35649
R 8/14/1997 Sri Lanka navy says sinks two rebel boats.,15,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Water off Pulmoddai village,35656,35656
R 8/22/1997 S.Lanka fight for northern rail station kills 76.,76,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Ground troops and rebel radio intercepts,Puliyankulam town,35663,35663
"R 8/27/1997 Sri Lankan troops clash with rebels, nine killed",9,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puliyankulam town,35668,35668
R 8/30/1997 S.Lankan snipers kill seven rebels at front lines.,7,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Puliyankulam town,35671,35671
R 9/2/1997 Eleven S.Lankan soldiers killed by Tamil rebels,6,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Nilaveli town,35674,35674
R 9/2/1997 Eleven S.Lankan soldiers killed by Tamil rebels,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,35675,35675
R 9/2/1997 Eleven S.Lankan soldiers killed by Tamil rebels,4,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Valaichchenai town,35675,35675
R 9/10/1997 Fighting in Sri Lanka kills 21 people,2,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,North Eastern,35682,35682
R 9/10/1997 Fighting in Sri Lanka kills 21 people,13,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Puliyankulam town,35682,35682
R 9/9/1997 Thirty-two die in S.Lanka rebel attack on ship.,32,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Trincomalee town,35682,35682
"US State Department, ""Sri Lanka Country Report on Human Rights Practices for 1997"", Reuters, ""Sri Lanka rebels attack mineral ship in northeast, 9 September 1997 // Reuters 9 September 1997",5,520,1997,3,LTTE - Civilians,LTTE - Civilians,-,Water off Pulmoddai village,35682,35682
R 9/12/1997 Fighting in northern Sri Lanka kills 27.,5,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puliyankulam town,35684,35684
R 9/16/1997 S.Lanka says 34 killed in heavy fighting in north,32,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Puliyankulam town,35688,35688
R 9/16/1997 S.Lanka says 34 killed in heavy fighting in north,2,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puliyankulam town,35688,35688
R 9/23/1997 S.Lanka says 20 killed in fighting in north,2,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Palamunai town,35695,35695
R 9/23/1997 S.Lanka says 20 killed in fighting in north,4,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puliyankulam town,35695,35695
R 9/23/1997 S.Lanka says 20 killed in fighting in north,14,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Puliyankulam town,35695,35695
R 10/1/1997 S.Lanka says 69 killed in heavy fighting in north,24,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Kanakarayankulam town,35703,35703
"R 10/11/1997 Gunmen attack Sri Lanka bus depot, kill one.",1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kataragama town,35714,35714
"R 10/15/1997 Sri Lanka blast to have little impact on peace   R 10/16/1997 Toll in Sri Lanka bomb blast, gunbattles at 18.",18,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Colombo city,35718,35718
R 10/19/1997 FOCUS-S.Lanka says 100 rebels killed in sea battle.,102,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,navy spokesman,Water off Pulmoddai village,35721,35721
R 10/25/1997 S.Lanka says 14 killed in attack in north.,9,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puvarasankulam locality,35728,35728
R 10/28/1997 Sri Lanka says six killed in fresh clashes.,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35730,35730
R 10/30/1997 Sri Lanka says troops kill five rebels in ambush.,5,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35732,35732
R 11/3/1997 S.Lanka says 60 people may have died in attack,50,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mullaittivu town,35735,35736
R 11/4/1997 Sri Lanka says eight killed in fighting in north,8,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puliyankulam town,35737,35737
R 11/6/1997 S.Lanka troops kill 50 rebels in northern battle,50,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35739,35739
"R, 1997-12-09",4,520,1997,3,LTTE - Civilians,LTTE - Civilians,police official,Batticaloa town,35773,35773
R 11/8/1997 At least five killed in S.Lanka fighting.,2,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Polonnaruwa,35741,35741
R 11/8/1997 At least five killed in S.Lanka fighting.,5,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35742,35742
R 11/8/1997 At least five killed in S.Lanka fighting.,4,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vavuniya town,35742,35742
R 11/11/1997 S.Lanka says 12 people killed in latest fighting.,2,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Paranthan town,35743,35743
R 11/11/1997 S.Lanka says 12 people killed in latest fighting.,2,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Omantai town,35744,35744
R 11/11/1997 S.Lanka says 12 people killed in latest fighting.,3,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kokkilai town,35744,35744
"R 11/10/1997 FOCUS-Rebels attack S.Lanka helicopter, two killed.",2,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kokkilai town,35744,35744
R 11/11/1997 S.Lanka says 12 people killed in latest fighting.,3,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Omantai town,35744,35744
R 11/14/1997 Six Sri Lankan policemen killed in rebel attack.,6,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Ampara,35748,35748
R 11/17/1997 S.Lanka says 27 killed as army resumes campaign.,27,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35748,35748
R 11/22/1997 Sri Lanka says six killed in latest clashes.,4,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Poolaveli locality,35755,35755
R 11/22/1997 Sri Lanka says six killed in latest clashes.,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Paranthan town,35755,35755
R 11/22/1997 Sri Lanka says six killed in latest clashes.,1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vavuniya,35755,35755
"R 12/7/1997 Sri Lanka troops, rebels bide time after battle.",181,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vanni region,35768,35768
"R 12/20/1997 Nine killed in fresh Sri Lanka clashes, blasts.",1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Jaffna,35783,35783
"R 12/20/1997 Nine killed in fresh Sri Lanka clashes, blasts.",5,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Polonnaruwa,35783,35783
"R 12/20/1997 Nine killed in fresh Sri Lanka clashes, blast",3,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kilinochchi,35783,35783
R 12/25/1997 At least 17 killed in fresh Sri Lanka clashes.,13,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kilinochchi town,35788,35788
"R 12/26/1997 S.Lanka troops recover arms, kill rebels in Jaffna.",1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Tattovankotte locality,35789,35789
"R 12/26/1997 S.Lanka troops recover arms, kill rebels in Jaffna.",1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Madduvil village,35789,35789
"R 12/26/1997 S.Lanka troops recover arms, kill rebels in Jaffna.",1,352,1997,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vanni region,35789,35789
R 1/14/1998 At least six killed in fresh Sri Lanka clashes.,5,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Nilaveli town,35809,35809
R 1/26/1998 Sri Lanka says 11 killed in fresh fighting.,4,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Nedunkeni town,35820,35820
"R 2/11/1998 Rebel mine kills S.Lankan soldier, wounds 23.",3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35836,35836
R 2/12/1998 S.Lankan troops push deeper into rebel territory.,6,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Colombo city,35837,35837
"R 2/11/1998 Rebel mine kills S.Lankan soldier, wounds 23.",1,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vantharumoolai locality,35837,35837
"R 2/17/1998 Sri Lankan Tamil rebels attack troops, kill six.",2,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kalmunai town,35842,35842
R 2/17/1998 FOCUS-At least 21 killed in fresh S.Lanka fighting. [CORRECTED 00:45 GMT 18/2],3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35842,35842
R 2/20/1998 At least 11 killed in fresh Sri Lanka fighting.,8,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military officials,Ampara,35846,35846
R 2/20/1998 At least 11 killed in fresh Sri Lanka fighting.,1,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry statement,Kilinochchi town,35846,35846
R 2/25/1998 FOCUS-S.Lanka rebels say 50 troops killed in north.,6,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,LTTE statement,Karuppaddamurippu town,35850,35850
R 2/25/1998 FOCUS-S.Lanka rebels say 50 troops killed in north.,7,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry spokesman,Mankulam town,35850,35850
"R, 1998-03-05",39,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Sri Lanka officials,Colombo city,35859,35859
R 3/6/1998 S.Lanka says soldiers kill seven Tiger rebels.,7,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35859,35859
R 3/7/1998 FOCUS-Rebel mine kills nine Sri Lanka sailors.,9,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Nainamadu village,35860,35860
R 3/10/1998 Sri Lanka navy destroys five rebel boats,15,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kokkilai town,35864,35864
"R 3/14/1998 Mine blast kills Sri Lanka soldiers, civilian.",5,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Puttur town,35867,35867
"R 3/16/1998 S.Lanka troops, rebels trade mortar fire.",25,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35868,35869
R 3/21/1998 Sri Lanka says 12 killed in fresh fighting.,5,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Chavakachcheri town,35874,35874
R 3/21/1998 Sri Lanka says 12 killed in fresh fighting.,4,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,North Eastern,35874,35874
R 3/24/1998 Sri Lanka reports fresh fighting in north.,15,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35877,35877
"R 3/25/1998 S.Lanka says troops ambush, kill rebels in north.",5,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35878,35878
"R 3/25/1998 S.Lanka says troops ambush, kill rebels in north.",5,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35878,35878
R 3/27/1998 At least 22 killed in fresh Sri Lanka fighting,16,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35880,35880
R 3/29/1998 Sri Lanka rebels attack police post.,1,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Batticaloa,35881,35881
R 3/27/1998 At least 22 killed in fresh Sri Lanka fighting,6,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Ampara,35881,35881
R 3/29/1998 Sri Lanka rebels attack police post.,3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35882,35882
R 3/30/1998 Sporadic fighting reported in Sri Lanka's north.,7,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35883,35883
R 4/2/1998 S.Lanka says 16 killed in fresh fighting in north.,2,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Jaffna,35885,35886
R 4/2/1998 S.Lanka says 16 killed in fresh fighting in north.,1,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kilinochchi town,35885,35886
R 4/2/1998 S.Lanka says 16 killed in fresh fighting in north.,13,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35886,35886
"R 4/6/1998 Sri Lanka troops, rebels trade fire in north.",4,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vanni region,35890,35890
"R 4/6/1998 Sri Lanka troops, rebels trade fire in north.",1,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Pallai locality,35890,35890
R 4/7/1998 Fresh skirmishes reported at Sri Lanka war front.,2,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35891,35891
R 4/7/1998 Fresh skirmishes reported at Sri Lanka war front.,2,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35891,35891
R 4/8/1998 Fresh clashes in S.Lanka kill nine rebels,4,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35892,35892
R 4/9/1998 Clashes in Sri Lanka leave eight dead.,3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kodaimedu village,35893,35893
R 4/9/1998 Clashes in Sri Lanka leave eight dead.,2,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35893,35893
R 4/9/1998 Clashes in Sri Lanka leave eight dead.,2,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mutur town,35894,35894
R 4/22/1998 Sri Lanka says 19 killed in fresh fighting.,7,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kalmunai town,35906,35906
R 4/22/1998 Sri Lanka says 19 killed in fresh fighting,4,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35906,35906
R 4/22/1998 Sri Lanka says 19 killed in fresh fighting,3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kunchukkulam village,35906,35906
R 4/23/1998 Sri Lanka troops dig in amid sporadic clashes.,14,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vanni region,35907,35907
"R 4/26/1998 Sri Lanka troops, rebels in fresh clashes.",3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry,Mankulam town,35910,35910
"R 4/28/1998 Sri Lanka troops clash with rebels, 20 killed.",20,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35911,35911
R 4/29/1998 Sri Lanka rebels attack army detachment in east.,3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Kantalai town,35913,35913
"R, 2001-03-07",4,520,2001,3,LTTE - Civilians,LTTE - Civilians,government,Trincomalee,36954,36954
R 5/2/1998 S.Lanka says 17 rebels killed in fresh fighting,17,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35916,35916
"R 5/4/1998 Sri Lankan rebels attack police post, 12 killed.",12,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military officials,Mutur town,35918,35918
R 5/5/1998 S.Lanka says smashes rebel bunkers in fresh clashes.,8,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35919,35919
R 5/5/1998 S.Lanka says smashes rebel bunkers in fresh clashes.,6,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35919,35919
R 5/5/1998 S.Lanka says smashes rebel bunkers in fresh clashes.,2,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Valaichchenai town,35920,35920
"R 5/7/1998 Sri Lanka, rebels blame each other for violations.",7,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry spokesman,Mankulam town,35921,35921
"R 5/7/1998 Sri Lanka, rebels blame each other for violations.",3,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,defence ministry spokesman,Mankulam town,35921,35921
R 5/18/1998 S.Lanka rebels send strong message with mayor slaying.,1,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Jaffna town,35932,35932
R 5/20/1998 Pitched battles leave 21 fighters dead in S.Lanka.,6,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Olumadu town,35935,35935
R 5/24/1998 FOCUS - Sri Lanka says 43 killed in fighting.,5,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Mankulam town,35938,35938
R 5/24/1998 FOCUS - Sri Lanka says 43 killed in fighting.,30,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Chenkalady town,35939,35939
R 6/10/1998 Sri Lanka battles claim over 430 lives - minister.,197,352,1998,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,,Vanni region,35943,35954
